instrumentID;loctimestamp;daystomaturity;implStrike;underlyingprice;underlyingforwardprice;rndStrike
DE0009652396D1;2010-08-26 00:00:00;295;189.034;2603.66;2520.45;1.18709e-06
DE0009652396D1;2010-08-26 00:00:00;295;201.636;2603.66;2520.45;1.23174e-06
DE0009652396D1;2010-08-26 00:00:00;295;214.238;2603.66;2520.45;1.27972e-06
DE0009652396D1;2010-08-26 00:00:00;295;226.841;2603.66;2520.45;1.3314e-06
DE0009652396D1;2010-08-26 00:00:00;295;239.443;2603.66;2520.45;1.38722e-06
DE0009652396D1;2010-08-26 00:00:00;295;252.045;2603.66;2520.45;1.44769e-06
DE0009652396D1;2010-08-26 00:00:00;295;264.648;2603.66;2520.45;1.5134e-06
DE0009652396D1;2010-08-26 00:00:00;295;277.25;2603.66;2520.45;1.58505e-06
DE0009652396D1;2010-08-26 00:00:00;295;289.852;2603.66;2520.45;1.66347e-06
DE0009652396D1;2010-08-26 00:00:00;295;302.454;2603.66;2520.45;1.74966e-06
DE0009652396D1;2010-08-26 00:00:00;295;315.057;2603.66;2520.45;1.84479e-06
DE0009652396D1;2010-08-26 00:00:00;295;327.659;2603.66;2520.45;1.95032e-06
DE0009652396D1;2010-08-26 00:00:00;295;340.261;2603.66;2520.45;2.06802e-06
DE0009652396D1;2010-08-26 00:00:00;295;352.863;2603.66;2520.45;2.20007e-06
DE0009652396D1;2010-08-26 00:00:00;295;365.466;2603.66;2520.45;2.34921e-06
DE0009652396D1;2010-08-26 00:00:00;295;378.068;2603.66;2520.45;2.51895e-06
DE0009652396D1;2010-08-26 00:00:00;295;390.67;2603.66;2520.45;2.71375e-06
DE0009652396D1;2010-08-26 00:00:00;295;403.272;2603.66;2520.45;2.93951e-06
DE0009652396D1;2010-08-26 00:00:00;295;415.875;2603.66;2520.45;3.20409e-06
DE0009652396D1;2010-08-26 00:00:00;295;428.477;2603.66;2520.45;3.5182e-06
DE0009652396D1;2010-08-26 00:00:00;295;441.079;2603.66;2520.45;3.8969e-06
DE0009652396D1;2010-08-26 00:00:00;295;453.681;2603.66;2520.45;4.36191e-06
DE0009652396D1;2010-08-26 00:00:00;295;466.284;2603.66;2520.45;4.94582e-06
DE0009652396D1;2010-08-26 00:00:00;295;478.886;2603.66;2520.45;5.69972e-06
DE0009652396D1;2010-08-26 00:00:00;295;491.488;2603.66;2520.45;6.70845e-06
DE0009652396D1;2010-08-26 00:00:00;295;504.091;2603.66;2520.45;8.12357e-06
DE0009652396D1;2010-08-26 00:00:00;295;516.693;2603.66;2520.45;1.02441e-05
DE0009652396D1;2010-08-26 00:00:00;295;529.295;2603.66;2520.45;1.37504e-05
DE0009652396D1;2010-08-26 00:00:00;295;541.897;2603.66;2520.45;2.05815e-05
DE0009652396D1;2010-08-26 00:00:00;295;554.5;2603.66;2520.45;3.91902e-05
DE0009652396D1;2010-08-26 00:00:00;295;567.102;2603.66;2520.45;4.0524e-05
DE0009652396D1;2010-08-26 00:00:00;295;579.704;2603.66;2520.45;4.0076e-05
DE0009652396D1;2010-08-26 00:00:00;295;592.306;2603.66;2520.45;3.9628e-05
DE0009652396D1;2010-08-26 00:00:00;295;604.909;2603.66;2520.45;3.95057e-05
DE0009652396D1;2010-08-26 00:00:00;295;617.511;2603.66;2520.45;4.06866e-05
DE0009652396D1;2010-08-26 00:00:00;295;630.113;2603.66;2520.45;4.21932e-05
DE0009652396D1;2010-08-26 00:00:00;295;642.715;2603.66;2520.45;4.36998e-05
DE0009652396D1;2010-08-26 00:00:00;295;655.318;2603.66;2520.45;4.51612e-05
DE0009652396D1;2010-08-26 00:00:00;295;667.92;2603.66;2520.45;4.64413e-05
DE0009652396D1;2010-08-26 00:00:00;295;680.522;2603.66;2520.45;4.76761e-05
DE0009652396D1;2010-08-26 00:00:00;295;693.124;2603.66;2520.45;4.89109e-05
DE0009652396D1;2010-08-26 00:00:00;295;705.727;2603.66;2520.45;5.01492e-05
DE0009652396D1;2010-08-26 00:00:00;295;718.329;2603.66;2520.45;5.1402e-05
DE0009652396D1;2010-08-26 00:00:00;295;730.931;2603.66;2520.45;5.26584e-05
DE0009652396D1;2010-08-26 00:00:00;295;743.533;2603.66;2520.45;5.39147e-05
DE0009652396D1;2010-08-26 00:00:00;295;756.136;2603.66;2520.45;5.51703e-05
DE0009652396D1;2010-08-26 00:00:00;295;768.738;2603.66;2520.45;5.64229e-05
DE0009652396D1;2010-08-26 00:00:00;295;781.34;2603.66;2520.45;5.76747e-05
DE0009652396D1;2010-08-26 00:00:00;295;793.943;2603.66;2520.45;5.89265e-05
DE0009652396D1;2010-08-26 00:00:00;295;806.545;2603.66;2520.45;6.0179e-05
DE0009652396D1;2010-08-26 00:00:00;295;819.147;2603.66;2520.45;6.14347e-05
DE0009652396D1;2010-08-26 00:00:00;295;831.749;2603.66;2520.45;6.26913e-05
DE0009652396D1;2010-08-26 00:00:00;295;844.352;2603.66;2520.45;6.39478e-05
DE0009652396D1;2010-08-26 00:00:00;295;856.954;2603.66;2520.45;6.52063e-05
DE0009652396D1;2010-08-26 00:00:00;295;869.556;2603.66;2520.45;6.64729e-05
DE0009652396D1;2010-08-26 00:00:00;295;882.158;2603.66;2520.45;6.77415e-05
DE0009652396D1;2010-08-26 00:00:00;295;894.761;2603.66;2520.45;6.90102e-05
DE0009652396D1;2010-08-26 00:00:00;295;907.363;2603.66;2520.45;7.02823e-05
DE0009652396D1;2010-08-26 00:00:00;295;919.965;2603.66;2520.45;7.15681e-05
DE0009652396D1;2010-08-26 00:00:00;295;932.567;2603.66;2520.45;7.28574e-05
DE0009652396D1;2010-08-26 00:00:00;295;945.17;2603.66;2520.45;7.41467e-05
DE0009652396D1;2010-08-26 00:00:00;295;957.772;2603.66;2520.45;7.54409e-05
DE0009652396D1;2010-08-26 00:00:00;295;970.374;2603.66;2520.45;7.67552e-05
DE0009652396D1;2010-08-26 00:00:00;295;982.976;2603.66;2520.45;7.80745e-05
DE0009652396D1;2010-08-26 00:00:00;295;995.579;2603.66;2520.45;7.93938e-05
DE0009652396D1;2010-08-26 00:00:00;295;1008.18;2603.66;2520.45;8.07197e-05
DE0009652396D1;2010-08-26 00:00:00;295;1020.78;2603.66;2520.45;8.20725e-05
DE0009652396D1;2010-08-26 00:00:00;295;1033.39;2603.66;2520.45;8.34319e-05
DE0009652396D1;2010-08-26 00:00:00;295;1045.99;2603.66;2520.45;8.47914e-05
DE0009652396D1;2010-08-26 00:00:00;295;1058.59;2603.66;2520.45;8.61594e-05
DE0009652396D1;2010-08-26 00:00:00;295;1071.19;2603.66;2520.45;8.75615e-05
DE0009652396D1;2010-08-26 00:00:00;295;1083.79;2603.66;2520.45;8.89722e-05
DE0009652396D1;2010-08-26 00:00:00;295;1096.4;2603.66;2520.45;9.03829e-05
DE0009652396D1;2010-08-26 00:00:00;295;1109;2603.66;2520.45;9.18041e-05
DE0009652396D1;2010-08-26 00:00:00;295;1121.6;2603.66;2520.45;9.32675e-05
DE0009652396D1;2010-08-26 00:00:00;295;1134.2;2603.66;2520.45;9.47415e-05
DE0009652396D1;2010-08-26 00:00:00;295;1146.81;2603.66;2520.45;9.62154e-05
DE0009652396D1;2010-08-26 00:00:00;295;1159.41;2603.66;2520.45;9.7702e-05
DE0009652396D1;2010-08-26 00:00:00;295;1172.01;2603.66;2520.45;9.92395e-05
DE0009652396D1;2010-08-26 00:00:00;295;1184.61;2603.66;2520.45;0.00010079
DE0009652396D1;2010-08-26 00:00:00;295;1197.21;2603.66;2520.45;0.00010234
DE0009652396D1;2010-08-26 00:00:00;295;1209.82;2603.66;2520.45;0.000103905
DE0009652396D1;2010-08-26 00:00:00;295;1222.42;2603.66;2520.45;0.000105531
DE0009652396D1;2010-08-26 00:00:00;295;1235.02;2603.66;2520.45;0.000107171
DE0009652396D1;2010-08-26 00:00:00;295;1247.62;2603.66;2520.45;0.000108812
DE0009652396D1;2010-08-26 00:00:00;295;1260.23;2603.66;2520.45;0.00011047
DE0009652396D1;2010-08-26 00:00:00;295;1272.83;2603.66;2520.45;0.000112199
DE0009652396D1;2010-08-26 00:00:00;295;1285.43;2603.66;2520.45;0.000113945
DE0009652396D1;2010-08-26 00:00:00;295;1298.03;2603.66;2520.45;0.000115692
DE0009652396D1;2010-08-26 00:00:00;295;1310.64;2603.66;2520.45;0.000117459
DE0009652396D1;2010-08-26 00:00:00;295;1323.24;2603.66;2520.45;0.000119307
DE0009652396D1;2010-08-26 00:00:00;295;1335.84;2603.66;2520.45;0.000121176
DE0009652396D1;2010-08-26 00:00:00;295;1348.44;2603.66;2520.45;0.000123045
DE0009652396D1;2010-08-26 00:00:00;295;1361.04;2603.66;2520.45;0.000124937
DE0009652396D1;2010-08-26 00:00:00;295;1373.65;2603.66;2520.45;0.000126923
DE0009652396D1;2010-08-26 00:00:00;295;1386.25;2603.66;2520.45;0.000128933
DE0009652396D1;2010-08-26 00:00:00;295;1398.85;2603.66;2520.45;0.000130942
DE0009652396D1;2010-08-26 00:00:00;295;1411.45;2603.66;2520.45;0.000132978
DE0009652396D1;2010-08-26 00:00:00;295;1424.06;2603.66;2520.45;0.000135121
DE0009652396D1;2010-08-26 00:00:00;295;1436.66;2603.66;2520.45;0.00013729
DE0009652396D1;2010-08-26 00:00:00;295;1449.26;2603.66;2520.45;0.00013946
DE0009652396D1;2010-08-26 00:00:00;295;1461.86;2603.66;2520.45;0.00014166
DE0009652396D1;2010-08-26 00:00:00;295;1474.46;2603.66;2520.45;0.00014398
DE0009652396D1;2010-08-26 00:00:00;295;1487.07;2603.66;2520.45;0.00014633
DE0009652396D1;2010-08-26 00:00:00;295;1499.67;2603.66;2520.45;0.000148681
DE0009652396D1;2010-08-26 00:00:00;295;1512.27;2603.66;2520.45;0.000151065
DE0009652396D1;2010-08-26 00:00:00;295;1524.87;2603.66;2520.45;0.000153585
DE0009652396D1;2010-08-26 00:00:00;295;1537.48;2603.66;2520.45;0.000156139
DE0009652396D1;2010-08-26 00:00:00;295;1550.08;2603.66;2520.45;0.000158694
DE0009652396D1;2010-08-26 00:00:00;295;1562.68;2603.66;2520.45;0.000161285
DE0009652396D1;2010-08-26 00:00:00;295;1575.28;2603.66;2520.45;0.000164029
DE0009652396D1;2010-08-26 00:00:00;295;1587.89;2603.66;2520.45;0.00016681
DE0009652396D1;2010-08-26 00:00:00;295;1600.49;2603.66;2520.45;0.000169592
DE0009652396D1;2010-08-26 00:00:00;295;1613.09;2603.66;2520.45;0.000172415
DE0009652396D1;2010-08-26 00:00:00;295;1625.69;2603.66;2520.45;0.000175407
DE0009652396D1;2010-08-26 00:00:00;295;1638.29;2603.66;2520.45;0.000178442
DE0009652396D1;2010-08-26 00:00:00;295;1650.9;2603.66;2520.45;0.000181476
DE0009652396D1;2010-08-26 00:00:00;295;1663.5;2603.66;2520.45;0.000184556
DE0009652396D1;2010-08-26 00:00:00;295;1676.1;2603.66;2520.45;0.000187823
DE0009652396D1;2010-08-26 00:00:00;295;1688.7;2603.66;2520.45;0.000191136
DE0009652396D1;2010-08-26 00:00:00;295;1701.31;2603.66;2520.45;0.000194449
DE0009652396D1;2010-08-26 00:00:00;295;1713.91;2603.66;2520.45;0.000197813
DE0009652396D1;2010-08-26 00:00:00;295;1726.51;2603.66;2520.45;0.000201381
DE0009652396D1;2010-08-26 00:00:00;295;1739.11;2603.66;2520.45;0.000205001
DE0009652396D1;2010-08-26 00:00:00;295;1751.71;2603.66;2520.45;0.00020862
DE0009652396D1;2010-08-26 00:00:00;295;1764.32;2603.66;2520.45;0.000212295
DE0009652396D1;2010-08-26 00:00:00;295;1776.92;2603.66;2520.45;0.000216192
DE0009652396D1;2010-08-26 00:00:00;295;1789.52;2603.66;2520.45;0.000220145
DE0009652396D1;2010-08-26 00:00:00;295;1802.12;2603.66;2520.45;0.000224097
DE0009652396D1;2010-08-26 00:00:00;295;1814.73;2603.66;2520.45;0.00022811
DE0009652396D1;2010-08-26 00:00:00;295;1827.33;2603.66;2520.45;0.000232364
DE0009652396D1;2010-08-26 00:00:00;295;1839.93;2603.66;2520.45;0.000236677
DE0009652396D1;2010-08-26 00:00:00;295;1852.53;2603.66;2520.45;0.000240991
DE0009652396D1;2010-08-26 00:00:00;295;1865.13;2603.66;2520.45;0.000245369
DE0009652396D1;2010-08-26 00:00:00;295;1877.74;2603.66;2520.45;0.000250004
DE0009652396D1;2010-08-26 00:00:00;295;1890.34;2603.66;2520.45;0.000254704
DE0009652396D1;2010-08-26 00:00:00;295;1902.94;2603.66;2520.45;0.000259405
DE0009652396D1;2010-08-26 00:00:00;295;1915.54;2603.66;2520.45;0.000264173
DE0009652396D1;2010-08-26 00:00:00;295;1928.15;2603.66;2520.45;0.000269215
DE0009652396D1;2010-08-26 00:00:00;295;1940.75;2603.66;2520.45;0.000274326
DE0009652396D1;2010-08-26 00:00:00;295;1953.35;2603.66;2520.45;0.000279436
DE0009652396D1;2010-08-26 00:00:00;295;1965.95;2603.66;2520.45;0.000284618
DE0009652396D1;2010-08-26 00:00:00;295;1978.56;2603.66;2520.45;0.000290087
DE0009652396D1;2010-08-26 00:00:00;295;1991.16;2603.66;2520.45;0.000295628
DE0009652396D1;2010-08-26 00:00:00;295;2003.76;2603.66;2520.45;0.000301168
DE0009652396D1;2010-08-26 00:00:00;295;2016.36;2603.66;2520.45;0.000306783
DE0009652396D1;2010-08-26 00:00:00;295;2028.96;2603.66;2520.45;0.000312694
DE0009652396D1;2010-08-26 00:00:00;295;2041.57;2603.66;2520.45;0.000318679
DE0009652396D1;2010-08-26 00:00:00;295;2054.17;2603.66;2520.45;0.000324664
DE0009652396D1;2010-08-26 00:00:00;295;2066.77;2603.66;2520.45;0.000330724
DE0009652396D1;2010-08-26 00:00:00;295;2079.37;2603.66;2520.45;0.000337084
DE0009652396D1;2010-08-26 00:00:00;295;2091.98;2603.66;2520.45;0.00034352
DE0009652396D1;2010-08-26 00:00:00;295;2104.58;2603.66;2520.45;0.000349955
DE0009652396D1;2010-08-26 00:00:00;295;2117.18;2603.66;2520.45;0.000356465
DE0009652396D1;2010-08-26 00:00:00;295;2129.78;2603.66;2520.45;0.000363272
DE0009652396D1;2010-08-26 00:00:00;295;2142.38;2603.66;2520.45;0.000370154
DE0009652396D1;2010-08-26 00:00:00;295;2154.99;2603.66;2520.45;0.000377036
DE0009652396D1;2010-08-26 00:00:00;295;2167.59;2603.66;2520.45;0.000383989
DE0009652396D1;2010-08-26 00:00:00;295;2180.19;2603.66;2520.45;0.000391227
DE0009652396D1;2010-08-26 00:00:00;295;2192.79;2603.66;2520.45;0.000398537
DE0009652396D1;2010-08-26 00:00:00;295;2205.4;2603.66;2520.45;0.000405846
DE0009652396D1;2010-08-26 00:00:00;295;2218;2603.66;2520.45;0.000413221
DE0009652396D1;2010-08-26 00:00:00;295;2230.6;2603.66;2520.45;0.000420857
DE0009652396D1;2010-08-26 00:00:00;295;2243.2;2603.66;2520.45;0.000428558
DE0009652396D1;2010-08-26 00:00:00;295;2255.81;2603.66;2520.45;0.00043626
DE0009652396D1;2010-08-26 00:00:00;295;2268.41;2603.66;2520.45;0.000444017
DE0009652396D1;2010-08-26 00:00:00;295;2281.01;2603.66;2520.45;0.000451996
DE0009652396D1;2010-08-26 00:00:00;295;2293.61;2603.66;2520.45;0.000460032
DE0009652396D1;2010-08-26 00:00:00;295;2306.21;2603.66;2520.45;0.000468067
DE0009652396D1;2010-08-26 00:00:00;295;2318.82;2603.66;2520.45;0.000476144
DE0009652396D1;2010-08-26 00:00:00;295;2331.42;2603.66;2520.45;0.000484388
DE0009652396D1;2010-08-26 00:00:00;295;2344.02;2603.66;2520.45;0.000492674
DE0009652396D1;2010-08-26 00:00:00;295;2356.62;2603.66;2520.45;0.00050096
DE0009652396D1;2010-08-26 00:00:00;295;2369.23;2603.66;2520.45;0.000509268
DE0009652396D1;2010-08-26 00:00:00;295;2381.83;2603.66;2520.45;0.000517667
DE0009652396D1;2010-08-26 00:00:00;295;2394.43;2603.66;2520.45;0.000526089
DE0009652396D1;2010-08-26 00:00:00;295;2407.03;2603.66;2520.45;0.00053451
DE0009652396D1;2010-08-26 00:00:00;295;2419.63;2603.66;2520.45;0.00054293
DE0009652396D1;2010-08-26 00:00:00;295;2432.24;2603.66;2520.45;0.000551341
DE0009652396D1;2010-08-26 00:00:00;295;2444.84;2603.66;2520.45;0.00055975
DE0009652396D1;2010-08-26 00:00:00;295;2457.44;2603.66;2520.45;0.00056816
DE0009652396D1;2010-08-26 00:00:00;295;2470.04;2603.66;2520.45;0.000576536
DE0009652396D1;2010-08-26 00:00:00;295;2482.65;2603.66;2520.45;0.000584783
DE0009652396D1;2010-08-26 00:00:00;295;2495.25;2603.66;2520.45;0.000592997
DE0009652396D1;2010-08-26 00:00:00;295;2507.85;2603.66;2520.45;0.000601211
DE0009652396D1;2010-08-26 00:00:00;295;2520.45;2603.66;2520.45;0.00060935
DE0009652396D1;2010-08-26 00:00:00;295;2533.05;2603.66;2520.45;0.000617191
DE0009652396D1;2010-08-26 00:00:00;295;2545.66;2603.66;2520.45;0.000624957
DE0009652396D1;2010-08-26 00:00:00;295;2558.26;2603.66;2520.45;0.000632723
DE0009652396D1;2010-08-26 00:00:00;295;2570.86;2603.66;2520.45;0.000640366
DE0009652396D1;2010-08-26 00:00:00;295;2583.46;2603.66;2520.45;0.000647519
DE0009652396D1;2010-08-26 00:00:00;295;2596.07;2603.66;2520.45;0.000654549
DE0009652396D1;2010-08-26 00:00:00;295;2608.67;2603.66;2520.45;0.000661579
DE0009652396D1;2010-08-26 00:00:00;295;2621.27;2603.66;2520.45;0.000668439
DE0009652396D1;2010-08-26 00:00:00;295;2633.87;2603.66;2520.45;0.000674619
DE0009652396D1;2010-08-26 00:00:00;295;2646.48;2603.66;2520.45;0.00068063
DE0009652396D1;2010-08-26 00:00:00;295;2659.08;2603.66;2520.45;0.000686641
DE0009652396D1;2010-08-26 00:00:00;295;2671.68;2603.66;2520.45;0.000692433
DE0009652396D1;2010-08-26 00:00:00;295;2684.28;2603.66;2520.45;0.000697344
DE0009652396D1;2010-08-26 00:00:00;295;2696.88;2603.66;2520.45;0.000702036
DE0009652396D1;2010-08-26 00:00:00;295;2709.49;2603.66;2520.45;0.000706729
DE0009652396D1;2010-08-26 00:00:00;295;2722.09;2603.66;2520.45;0.000711151
DE0009652396D1;2010-08-26 00:00:00;295;2734.69;2603.66;2520.45;0.000714494
DE0009652396D1;2010-08-26 00:00:00;295;2747.29;2603.66;2520.45;0.000717568
DE0009652396D1;2010-08-26 00:00:00;295;2759.9;2603.66;2520.45;0.000720641
DE0009652396D1;2010-08-26 00:00:00;295;2772.5;2603.66;2520.45;0.000723399
DE0009652396D1;2010-08-26 00:00:00;295;2785.1;2603.66;2520.45;0.000724891
DE0009652396D1;2010-08-26 00:00:00;295;2797.7;2603.66;2520.45;0.000726067
DE0009652396D1;2010-08-26 00:00:00;295;2810.3;2603.66;2520.45;0.000727243
DE0009652396D1;2010-08-26 00:00:00;295;2822.91;2603.66;2520.45;0.000728063
DE0009652396D1;2010-08-26 00:00:00;295;2835.51;2603.66;2520.45;0.000727462
DE0009652396D1;2010-08-26 00:00:00;295;2848.11;2603.66;2520.45;0.000726504
DE0009652396D1;2010-08-26 00:00:00;295;2860.71;2603.66;2520.45;0.000725546
DE0009652396D1;2010-08-26 00:00:00;295;2873.32;2603.66;2520.45;0.000724206
DE0009652396D1;2010-08-26 00:00:00;295;2885.92;2603.66;2520.45;0.000721331
DE0009652396D1;2010-08-26 00:00:00;295;2898.52;2603.66;2520.45;0.000718073
DE0009652396D1;2010-08-26 00:00:00;295;2911.12;2603.66;2520.45;0.000714814
DE0009652396D1;2010-08-26 00:00:00;295;2923.72;2603.66;2520.45;0.00071116
DE0009652396D1;2010-08-26 00:00:00;295;2936.33;2603.66;2520.45;0.000705923
DE0009652396D1;2010-08-26 00:00:00;295;2948.93;2603.66;2520.45;0.000700291
DE0009652396D1;2010-08-26 00:00:00;295;2961.53;2603.66;2520.45;0.000694658
DE0009652396D1;2010-08-26 00:00:00;295;2974.13;2603.66;2520.45;0.000688636
DE0009652396D1;2010-08-26 00:00:00;295;2986.74;2603.66;2520.45;0.000681058
DE0009652396D1;2010-08-26 00:00:00;295;2999.34;2603.66;2520.45;0.000673091
DE0009652396D1;2010-08-26 00:00:00;295;3011.94;2603.66;2520.45;0.000665124
DE0009652396D1;2010-08-26 00:00:00;295;3024.54;2603.66;2520.45;0.000656796
DE0009652396D1;2010-08-26 00:00:00;295;3037.15;2603.66;2520.45;0.000647023
DE0009652396D1;2010-08-26 00:00:00;295;3049.75;2603.66;2520.45;0.000636888
DE0009652396D1;2010-08-26 00:00:00;295;3062.35;2603.66;2520.45;0.000626754
DE0009652396D1;2010-08-26 00:00:00;295;3074.95;2603.66;2520.45;0.000616307
DE0009652396D1;2010-08-26 00:00:00;295;3087.55;2603.66;2520.45;0.000604613
DE0009652396D1;2010-08-26 00:00:00;295;3100.16;2603.66;2520.45;0.000592607
DE0009652396D1;2010-08-26 00:00:00;295;3112.76;2603.66;2520.45;0.0005806
DE0009652396D1;2010-08-26 00:00:00;295;3125.36;2603.66;2520.45;0.000568351
DE0009652396D1;2010-08-26 00:00:00;295;3137.96;2603.66;2520.45;0.000555127
DE0009652396D1;2010-08-26 00:00:00;295;3150.57;2603.66;2520.45;0.00054166
DE0009652396D1;2010-08-26 00:00:00;295;3163.17;2603.66;2520.45;0.000528194
DE0009652396D1;2010-08-26 00:00:00;295;3175.77;2603.66;2520.45;0.000514567
DE0009652396D1;2010-08-26 00:00:00;295;3188.37;2603.66;2520.45;0.0005003
DE0009652396D1;2010-08-26 00:00:00;295;3200.97;2603.66;2520.45;0.000485873
DE0009652396D1;2010-08-26 00:00:00;295;3213.58;2603.66;2520.45;0.000471446
DE0009652396D1;2010-08-26 00:00:00;295;3226.18;2603.66;2520.45;0.000456951
DE0009652396D1;2010-08-26 00:00:00;295;3238.78;2603.66;2520.45;0.000442183
DE0009652396D1;2010-08-26 00:00:00;295;3251.38;2603.66;2520.45;0.000427347
DE0009652396D1;2010-08-26 00:00:00;295;3263.99;2603.66;2520.45;0.000412511
DE0009652396D1;2010-08-26 00:00:00;295;3276.59;2603.66;2520.45;0.000397699
DE0009652396D1;2010-08-26 00:00:00;295;3289.19;2603.66;2520.45;0.000382984
DE0009652396D1;2010-08-26 00:00:00;295;3301.79;2603.66;2520.45;0.000368293
DE0009652396D1;2010-08-26 00:00:00;295;3314.4;2603.66;2520.45;0.000353601
DE0009652396D1;2010-08-26 00:00:00;295;3327;2603.66;2520.45;0.000339019
DE0009652396D1;2010-08-26 00:00:00;295;3339.6;2603.66;2520.45;0.000324873
DE0009652396D1;2010-08-26 00:00:00;295;3352.2;2603.66;2520.45;0.000310836
DE0009652396D1;2010-08-26 00:00:00;295;3364.8;2603.66;2520.45;0.000296798
DE0009652396D1;2010-08-26 00:00:00;295;3377.41;2603.66;2520.45;0.000282941
DE0009652396D1;2010-08-26 00:00:00;295;3390.01;2603.66;2520.45;0.0002698
DE0009652396D1;2010-08-26 00:00:00;295;3402.61;2603.66;2520.45;0.00025684
DE0009652396D1;2010-08-26 00:00:00;295;3415.21;2603.66;2520.45;0.000243879
DE0009652396D1;2010-08-26 00:00:00;295;3427.82;2603.66;2520.45;0.000231148
DE0009652396D1;2010-08-26 00:00:00;295;3440.42;2603.66;2520.45;0.00021934
DE0009652396D1;2010-08-26 00:00:00;295;3453.02;2603.66;2520.45;0.000207762
DE0009652396D1;2010-08-26 00:00:00;295;3465.62;2603.66;2520.45;0.000196184
DE0009652396D1;2010-08-26 00:00:00;295;3478.22;2603.66;2520.45;0.000184866
DE0009652396D1;2010-08-26 00:00:00;295;3490.83;2603.66;2520.45;0.000174584
DE0009652396D1;2010-08-26 00:00:00;295;3503.43;2603.66;2520.45;0.000164562
DE0009652396D1;2010-08-26 00:00:00;295;3516.03;2603.66;2520.45;0.00015454
DE0009652396D1;2010-08-26 00:00:00;295;3528.63;2603.66;2520.45;0.000144793
DE0009652396D1;2010-08-26 00:00:00;295;3541.24;2603.66;2520.45;0.000136149
DE0009652396D1;2010-08-26 00:00:00;295;3553.84;2603.66;2520.45;0.000127781
DE0009652396D1;2010-08-26 00:00:00;295;3566.44;2603.66;2520.45;0.000119413
DE0009652396D1;2010-08-26 00:00:00;295;3579.04;2603.66;2520.45;0.000111238
DE0009652396D1;2010-08-26 00:00:00;295;3591.64;2603.66;2520.45;0.000103839
DE0009652396D1;2010-08-26 00:00:00;295;3604.25;2603.66;2520.45;9.6634e-05
DE0009652396D1;2010-08-26 00:00:00;295;3616.85;2603.66;2520.45;8.94289e-05
DE0009652396D1;2010-08-26 00:00:00;295;3629.45;2603.66;2520.45;8.29523e-05
DE0009652396D1;2010-08-26 00:00:00;295;3642.05;2603.66;2520.45;7.93902e-05
DE0009652396D1;2010-08-26 00:00:00;295;3654.66;2603.66;2520.45;7.65567e-05
DE0009652396D1;2010-08-26 00:00:00;295;3667.26;2603.66;2520.45;7.37232e-05
DE0009652396D1;2010-08-26 00:00:00;295;3679.86;2603.66;2520.45;6.84082e-05
DE0009652396D1;2010-08-26 00:00:00;295;3692.46;2603.66;2520.45;3.58632e-05
DE0009652396D1;2010-08-26 00:00:00;295;3705.07;2603.66;2520.45;2.38724e-05
DE0009652396D1;2010-08-26 00:00:00;295;3717.67;2603.66;2520.45;1.77227e-05
DE0009652396D1;2010-08-26 00:00:00;295;3730.27;2603.66;2520.45;1.40101e-05
DE0009652396D1;2010-08-26 00:00:00;295;3742.87;2603.66;2520.45;1.15374e-05
DE0009652396D1;2010-08-26 00:00:00;295;3755.47;2603.66;2520.45;9.7781e-06
DE0009652396D1;2010-08-26 00:00:00;295;3768.08;2603.66;2520.45;8.46568e-06
DE0009652396D1;2010-08-26 00:00:00;295;3780.68;2603.66;2520.45;7.45098e-06
DE0009652396D1;2010-08-26 00:00:00;295;3793.28;2603.66;2520.45;6.6442e-06
DE0009652396D1;2010-08-26 00:00:00;295;3805.88;2603.66;2520.45;5.98818e-06
DE0009652396D1;2010-08-26 00:00:00;295;3818.49;2603.66;2520.45;5.44482e-06
DE0009652396D1;2010-08-26 00:00:00;295;3831.09;2603.66;2520.45;4.98778e-06
DE0009652396D1;2010-08-26 00:00:00;295;3843.69;2603.66;2520.45;4.59829e-06
DE0009652396D1;2010-08-26 00:00:00;295;3856.29;2603.66;2520.45;4.26261e-06
DE0009652396D1;2010-08-26 00:00:00;295;3868.89;2603.66;2520.45;3.97048e-06
DE0009652396D1;2010-08-26 00:00:00;295;3881.5;2603.66;2520.45;3.71405e-06
DE0009652396D1;2010-08-26 00:00:00;295;3894.1;2603.66;2520.45;3.48726e-06
DE0009652396D1;2010-08-26 00:00:00;295;3906.7;2603.66;2520.45;3.28532e-06
DE0009652396D1;2010-08-26 00:00:00;295;3919.3;2603.66;2520.45;3.10443e-06
DE0009652396D1;2010-08-26 00:00:00;295;3931.91;2603.66;2520.45;2.9415e-06
DE0009652396D1;2010-08-26 00:00:00;295;3944.51;2603.66;2520.45;2.79404e-06
DE0009652396D1;2010-08-26 00:00:00;295;3957.11;2603.66;2520.45;2.65996e-06
DE0009652396D1;2010-08-26 00:00:00;295;3969.71;2603.66;2520.45;2.53757e-06
DE0009652396D1;2010-08-26 00:00:00;295;3982.31;2603.66;2520.45;2.42541e-06
DE0009652396D1;2010-08-26 00:00:00;295;3994.92;2603.66;2520.45;2.32228e-06
DE0009652396D1;2010-08-26 00:00:00;295;4007.52;2603.66;2520.45;2.22714e-06
DE0009652396D1;2010-08-26 00:00:00;295;4020.12;2603.66;2520.45;2.13912e-06
DE0009652396D1;2010-08-26 00:00:00;295;4032.72;2603.66;2520.45;2.05746e-06
